Time;Speed;Voltage;Current;Distance;Altitude;Date;SpeedGPS;Latitude;Longitude;AccuracyPosition;BatteryPercentage;WrongCRCs;AssistLevel;OffRoadMode;ErrorCode;DisplayTemp;MotorTemp;
09:39:45.964;24.82;51.72;0.00;1.22;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:46.114;24.82;51.72;0.00;1.22;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:46.324;24.44;51.72;0.00;1.23;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:46.593;24.19;51.72;0.00;1.23;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:46.744;24.19;51.65;0.00;1.23;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:46.953;23.43;51.65;0.00;1.23;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:47.134;23.18;51.65;0.00;1.23;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:47.314;23.18;51.65;0.00;1.23;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:47.494;23.31;51.65;0.00;1.23;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:47.764;23.31;51.65;0.00;1.23;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:48.034;22.93;51.65;0.00;1.24;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:48.273;22.68;51.79;0.00;1.24;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:48.513;22.68;51.72;0.00;1.24;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:48.754;22.17;51.72;0.00;1.24;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:48.995;22.17;51.72;0.00;1.24;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:49.203;21.29;51.72;0.00;1.24;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:49.414;21.29;51.72;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:49.623;19.65;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:49.833;19.65;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:49.984;18.52;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:50.134;18.52;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:50.344;18.01;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:50.554;18.01;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:50.764;18.01;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:50.973;16.25;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:51.154;16.25;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:51.334;16.25;51.79;0.00;1.25;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:51.573;14.11;51.79;0.00;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:51.724;14.11;51.79;0.00;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:51.904;14.11;51.79;0.00;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:52.084;14.11;51.79;0.00;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:52.264;12.34;51.79;0.00;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:52.503;12.34;51.44;0.00;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:52.654;12.34;51.36;1.00;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:52.925;12.34;51.22;1.50;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:53.136;11.71;51.08;2.00;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:53.374;11.71;51.01;2.00;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:53.643;12.34;50.94;2.50;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:53.853;12.34;50.80;3.50;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:54.065;13.23;50.65;4.50;1.26;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:54.333;13.23;50.65;4.00;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:54.573;13.98;50.72;4.00;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:54.783;13.98;50.72;4.00;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:54.993;13.98;50.72;4.50;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:55.234;14.11;50.72;4.50;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:55.414;14.11;50.72;4.50;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:55.623;14.23;50.72;4.00;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:55.833;14.23;50.72;4.50;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:56.043;14.23;50.72;4.00;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:56.253;14.61;50.72;4.50;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:56.494;14.61;50.65;4.00;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:56.703;15.49;50.65;4.00;1.27;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:56.914;15.49;50.65;4.00;1.28;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:57.183;16.12;50.58;4.00;1.28;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:57.394;16.75;50.72;4.00;1.28;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:57.574;16.75;50.58;4.00;1.28;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:57.754;16.75;50.65;4.00;1.28;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:57.964;17.51;50.72;4.50;1.28;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:58.204;17.51;50.72;4.00;1.28;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:58.413;18.01;50.58;4.50;1.28;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:58.623;18.64;50.65;4.00;1.28;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:58.894;18.64;50.58;4.00;1.29;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:59.134;19.02;50.72;4.00;1.29;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:59.344;19.02;50.65;4.50;1.29;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:39:59.554;19.27;50.65;4.50;1.29;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:39:59.823;19.27;50.72;4.50;1.29;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:00.033;19.65;50.72;4.00;1.29;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:00.244;19.90;50.65;4.00;1.29;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:00.393;19.90;50.65;4.00;1.29;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:00.604;20.28;50.87;4.00;1.29;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:00.813;20.28;50.87;3.50;1.30;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:00.965;20.66;50.87;3.50;1.30;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:01.173;20.91;50.94;3.00;1.30;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:01.443;20.91;51.08;3.00;1.30;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:01.595;21.04;50.94;2.50;1.30;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:01.803;21.04;51.15;2.50;1.30;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:01.954;21.29;51.15;2.00;1.30;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:40:02.165;21.54;51.22;2.00;1.30;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:02.373;21.54;51.36;1.00;1.30;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:02.584;21.79;51.36;0.50;1.31;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:02.734;21.79;51.36;0.50;1.31;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:02.943;21.79;51.44;0.50;1.31;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:03.154;21.92;51.44;0.50;1.31;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:03.334;21.92;51.51;0.50;1.31;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:03.513;21.92;51.36;0.50;1.31;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:03.724;21.92;51.51;0.50;1.31;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:03.964;21.92;51.58;0.50;1.31;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:04.173;21.92;51.51;0.00;1.32;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:04.383;22.05;51.58;0.50;1.32;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:04.623;22.05;51.44;0.00;1.32;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:04.894;22.05;51.58;0.50;1.32;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:05.103;21.92;51.44;0.50;1.32;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:05.312;22.17;51.51;0.50;1.32;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:05.583;22.17;51.44;0.50;1.32;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:05.824;22.30;51.44;0.50;1.33;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:40:06.033;22.30;51.58;0.50;1.33;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:06.243;22.30;51.44;0.50;1.33;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:06.513;22.17;51.44;0.50;1.33;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:06.663;22.17;51.51;0.50;1.33;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:06.873;22.05;51.51;0.50;1.33;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:07.101;21.92;51.58;0.50;1.33;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:07.383;21.92;51.51;0.50;1.34;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:07.594;21.92;51.58;0.50;1.34;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:07.893;21.92;51.58;0.00;1.34;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:08.103;21.79;51.51;0.50;1.34;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:08.313;21.79;51.51;0.00;1.34;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:08.523;21.79;51.44;0.50;1.34;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:08.733;21.79;51.51;0.50;1.34;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:08.944;21.54;51.44;0.50;1.34;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:09.183;21.42;51.15;0.50;1.35;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:40:09.453;21.42;51.44;0.50;1.35;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:09.723;21.42;51.36;0.50;1.35;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:09.873;21.29;51.36;1.00;1.35;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:10.084;21.29;51.29;1.50;1.35;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:10.323;21.29;51.36;1.50;1.35;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:10.534;21.42;51.36;1.00;1.35;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:10.743;21.42;51.58;1.00;1.36;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:10.953;21.29;51.36;0.50;1.36;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:11.165;21.29;51.29;1.00;1.36;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:11.374;20.66;51.22;1.00;1.36;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:11.613;20.66;51.22;1.00;1.36;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:11.853;20.53;51.36;1.50;1.36;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:12.034;20.79;51.22;2.00;1.36;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:12.184;20.79;51.22;1.50;1.36;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:12.394;20.66;51.08;1.50;1.36;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:12.694;20.66;51.08;2.00;1.37;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:12.964;20.66;51.08;2.00;1.37;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:13.173;20.41;51.08;2.50;1.37;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:13.384;20.41;51.08;2.00;1.37;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:13.593;20.41;51.08;2.00;1.37;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:13.894;20.41;51.65;3.00;1.37;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:14.194;20.28;51.72;0.00;1.38;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:14.403;20.28;51.72;0.00;1.38;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:14.612;20.03;51.29;0.50;1.38;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:14.853;20.03;51.15;1.50;1.38;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:15.034;19.90;51.08;2.00;1.38;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:15.244;19.90;50.87;3.00;1.38;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:15.484;19.90;50.72;3.50;1.38;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:40:15.723;19.78;50.58;4.50;1.38;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:15.965;19.78;50.72;4.00;1.39;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:40:16.173;19.78;50.58;4.00;1.39;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:16.324;19.78;50.72;4.50;1.39;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:16.533;20.03;50.72;4.00;1.39;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:16.745;20.03;50.65;4.50;1.39;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:16.954;20.28;50.80;3.50;1.39;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:17.164;20.41;50.94;3.50;1.39;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:17.344;20.41;50.72;3.50;1.39;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:17.644;20.66;50.80;3.00;1.39;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:17.824;20.66;51.08;3.50;1.40;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:18.034;20.91;51.15;2.50;1.40;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:18.243;20.91;51.22;2.00;1.40;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:18.484;21.04;51.22;2.00;1.40;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:18.664;21.04;51.22;2.00;1.40;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:18.903;21.04;51.01;1.50;1.40;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:40:19.113;21.04;51.22;1.50;1.40;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:19.323;21.16;51.29;1.50;1.40;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:19.474;21.16;51.15;1.50;1.41;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:40:19.686;21.29;51.29;1.50;1.41;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:19.892;21.29;51.15;1.00;1.41;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:20.103;21.29;51.36;1.00;1.41;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:20.254;21.29;51.44;1.00;1.41;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:20.464;20.91;51.51;1.00;1.41;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:20.703;20.91;51.22;1.50;1.41;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:20.883;20.91;51.36;1.50;1.41;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:21.094;20.79;51.29;1.50;1.41;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:21.304;20.79;51.22;1.50;1.42;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:21.573;20.91;51.15;2.00;1.42;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:40:21.754;20.91;51.15;2.00;1.42;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:21.963;20.91;51.01;2.00;1.42;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;26;255;
09:40:22.174;20.91;51.22;2.00;1.42;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:22.383;20.91;51.08;2.00;1.42;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:22.594;21.04;51.22;2.00;1.42;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:22.833;21.04;51.22;2.00;1.42;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:23.043;21.04;51.08;2.00;1.43;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:23.284;21.29;51.29;2.00;1.43;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:23.464;21.67;51.22;1.50;1.43;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:23.673;21.67;51.29;0.50;1.43;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:23.913;21.79;51.51;1.00;1.43;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
09:40:24.184;21.92;51.51;0.50;1.43;48.46;2021-11-03;0.03;32.1779358044765;34.8671486768679;16.68;78;0;3;0;1;28;255;
